DateTimeKey,Residual Forecast,RSA Contracted Forecast,Residual Demand,RSA Contracted Demand
2026-02-17 02:00:00,19273.273000000001,20241.395,,
2026-02-18 00:00:00,19383.624,20252.560000000001,,
2026-02-17 00:00:00,19287.135999999999,20349.716,,
2026-02-17 03:00:00,19456.221000000001,20421.496999999999,,
2026-02-11 02:00:00,19678.330999999998,20457.752,,
2026-02-12 02:00:00,18874.386999999999,20521.057000000001,,
2026-02-11 01:00:00,19724.495999999999,20546.361000000001,,
2026-02-14 03:00:00,18614.696,20591.580000000002,,
2026-02-12 01:00:00,18981.251,20674.736000000001,,
2026-02-14 02:00:00,18723.984,20676.330000000002,,
2026-02-11 03:00:00,19883.837,20702.631000000001,,
2026-02-15 23:00:00,18713.25,20706.423999999999,,
2026-02-18 23:00:00,19822.935000000001,20709.282999999999,,
2026-02-12 03:00:00,19185.48,20794.867999999999,,
2026-02-13 02:00:00,19626.962,20813.502,,
2026-02-11 00:00:00,19909.909,20867.490000000002,,
2026-02-13 01:00:00,19598.118999999999,20873.703000000001,,
2026-02-17 23:00:00,20048.739000000001,20908.679,,
2026-02-12 00:00:00,19087.266,20911.594000000001,,
2026-02-14 04:00:00,18920.743999999999,20930.714,,
2026-02-14 01:00:00,19025.939999999999,20970.659,,
2026-02-16 23:00:00,19877.796999999999,20978.800999999999,,
2026-02-15 06:00:00,18671.701000000001,21003.374,,
2026-02-13 03:00:00,19924.328000000001,21008.661,,
2026-02-14 23:00:00,18792.645,21036.603999999999,,
2026-02-14 05:00:00,19132.582999999999,21258.633999999998,,
2026-02-14 00:00:00,19225.874,21270.304,,
2026-02-16 04:00:00,19496.741999999998,21274.797999999999,,
2026-02-13 00:00:00,19834.260999999999,21299.062000000002,,
2026-02-18 04:00:00,20584.300999999999,21423.66,,
2026-02-11 23:00:00,19805.721000000001,21627.682000000001,,
2026-02-15 22:00:00,19548.708999999999,21778.832999999999,,
2026-02-17 04:00:00,20914.314999999999,21870.555,,
2026-02-14 06:00:00,19630.646000000001,21911.624,,
2026-02-13 23:00:00,19898.334999999999,21948.157999999999,,
2026-02-17 22:00:00,20876.934000000001,21982.34,,
2026-02-11 04:00:00,21157.845000000001,21987.455999999998,,
2026-02-12 23:00:00,20434.663,21999.407999999999,,
2026-02-18 22:00:00,20973.847000000002,22037.458999999999,,
2026-02-14 22:00:00,19614.887999999999,22047.399000000001,,
2026-02-16 22:00:00,20761.044000000002,22070.960999999999,,
2026-02-12 04:00:00,20573.456999999999,22167.182000000001,,
2026-02-15 07:00:00,19260.561000000002,22253.562000000002,,
2026-02-13 04:00:00,21342.91,22333.684000000001,,
2026-02-18 07:00:00,20925.475999999999,22474.269,,
2026-02-18 08:00:00,20251.633999999998,22605.493999999999,,
2026-02-18 10:00:00,19725.566999999999,22759.255000000001,,
2026-02-18 09:00:00,19984.702000000001,22768.525000000001,,
2026-02-14 07:00:00,19720.843000000001,22783.356,,
2026-02-15 14:00:00,18651.465,22856.473999999998,,
2026-02-11 22:00:00,20861.894,22863.439999999999,,
2026-02-17 07:00:00,21220.277999999998,22870.338,,
2026-02-18 11:00:00,19735.405999999999,22890.204000000002,,
2026-02-18 12:00:00,19728.779999999999,22937.350999999999,,
2026-02-18 13:00:00,19739.324000000001,22947.928,,
2026-02-15 11:00:00,18604.205000000002,22956.565999999999,,
2026-02-13 22:00:00,20788.037,22972.690999999999,,
2026-02-16 07:00:00,20594.929,22973.298999999999,,
2026-02-15 15:00:00,18826.391,22977.082999999999,,
2026-02-15 13:00:00,18680.830000000002,22985.195,,
2026-02-17 08:00:00,20523.939999999999,22987.014999999999,,
2026-02-17 12:00:00,19739.083999999999,23003.263999999999,,
2026-02-15 08:00:00,19298.572,23078.201000000001,,
2026-02-17 13:00:00,19856.162,23091.57,,
2026-02-14 14:00:00,18703.449000000001,23096.816999999999,,
2026-02-12 22:00:00,21243.143,23099.559000000001,,
2026-02-15 12:00:00,18744.055,23099.674999999999,,
2026-02-17 10:00:00,19980.080000000002,23111.558000000001,,
2026-02-17 11:00:00,19883.950000000001,23120.126,,
2026-02-15 10:00:00,18850.249,23122.452000000001,,
2026-02-11 08:00:00,20695.562999999998,23131.665000000001,,
2026-02-14 15:00:00,18775.920999999998,23138.103999999999,,
2026-02-11 07:00:00,21537.643,23146.134999999998,,
2026-02-18 14:00:00,20024.965,23160.422999999999,,
2026-02-15 21:00:00,20874.046999999999,23224.722000000002,,
2026-02-14 13:00:00,18842.162,23227.455999999998,,
2026-02-16 08:00:00,20084.866999999998,23260.079000000002,,
2026-02-18 21:00:00,22091.383999999998,23261.982,,
2026-02-16 13:00:00,19894.496999999999,23264.546999999999,,
2026-02-16 10:00:00,19644.203000000001,23269.892,,
2026-02-11 10:00:00,20012.278999999999,23310.252,,
2026-02-14 21:00:00,20782.225999999999,23332.257000000001,,
