DateTimeKey,Residual Forecast,RSA Contracted Forecast,Residual Demand,RSA Contracted Demand
2026-01-26 21:00:00,,,22124.309000000001,23763.549999999999
2026-01-26 22:00:00,,,20721.648000000001,22160.751
2026-01-26 23:00:00,,,19667.389999999999,21145.727999999999
2026-01-27 00:00:00,,,19007.5,20437.285
2026-01-27 01:00:00,,,18546.954000000002,19882.59
2026-01-27 02:00:00,,,18565.813999999998,19742.103999999999
2026-01-27 03:00:00,,,18996.438999999998,20014.377
2026-01-27 04:00:00,,,20289.498,21236.614000000001
2026-01-27 05:00:00,,,22755.646000000001,23679.429
2026-01-27 06:00:00,,,22804.794000000002,23736.059000000001
2026-01-27 07:00:00,,,20413.179,22089.097000000002
2026-01-27 08:00:00,,,20118.009999999998,22533.576000000001
2026-01-27 09:00:00,,,19563.284,22531.84
2026-01-27 10:00:00,,,19331.949000000001,22580.422999999999
